title,openreview_link,authors
Don’t blame Dataset Shift! Shortcut Learning due to Gradients and Cross Entropy,https://openreview.net/forum?id=zyZkaqNnpa,"Aahlad Manas Puli, Lily Zhang, Yoav Wald, Rajesh Ranganath"
ViCA-NeRF: View-Consistency-Aware 3D Editing of Neural Radiance Fields,https://openreview.net/forum?id=Pk49a9snPe,"Jiahua Dong, Yu-Xiong Wang"
GIMLET: A Unified Graph-Text Model for Instruction-Based Molecule Zero-Shot Learning,https://openreview.net/forum?id=Tt6DrRCgJV,"Haiteng Zhao, Shengchao Liu, Ma Chang, Hannan Xu, Jie Fu, Zhihong Deng, Lingpeng Kong, Qi Liu"
Interpretable Graph Networks Formulate Universal Algebra Conjectures,https://openreview.net/forum?id=Psnph85KYc,"Francesco Giannini, Stefano Fioravanti, Oguzhan Keskin, Alisia Lupidi, Lucie Charlotte Magister, Pietro Lió, Pietro Barbiero"
Winner-Take-All Column Row Sampling for Memory Efficient Adaptation of Language Model,https://openreview.net/forum?id=SquMNyrk1O,"Zirui Liu, Guanchu Wang, Shaochen (Henry) Zhong, Zhaozhuo Xu, Daochen Zha, Ruixiang Tang, Zhimeng Jiang, Kaixiong Zhou, Vipin Chaudhary, Shuai Xu, Xia Hu"
Statistically Valid Variable Importance Assessment through Conditional Permutations,https://openreview.net/forum?id=DoE3esTIEM,"Ahmad CHAMMA, Denis Engemann, Bertrand Thirion"
Neural Graph Generation from Graph Statistics,https://openreview.net/forum?id=EI6BHFKA5p,"Kiarash Zahirnia, Yaochen Hu, Mark Coates, Oliver Schulte"
Posthoc privacy guarantees for collaborative inference with modified Propose-Test-Release,https://openreview.net/forum?id=3DMDNwd7ND,"Abhishek Singh, Praneeth Vepakomma, Vivek Sharma, Ramesh Raskar"
Unified 3D Segmenter As Prototypical Classifiers,https://openreview.net/forum?id=Q6zd1hr7sD,"Zheyun Qin, Cheng Han, Qifan Wang, Xiushan Nie, Yilong Yin, Lu Xiankai"
Where2Explore: Few-shot Affordance Learning for Unseen Novel Categories of Articulated Objects,https://openreview.net/forum?id=QLllDwizVd,"Chuanruo Ning, Ruihai Wu, Haoran Lu, Kaichun Mo, Hao Dong"
Networks are Slacking Off: Understanding Generalization Problem in Image Deraining,https://openreview.net/forum?id=QRWA5nTWuM,"Jinjin Gu, Xianzheng Ma, Xiangtao Kong, Yu Qiao, Chao Dong"
ProPILE: Probing Privacy Leakage in Large Language Models,https://openreview.net/forum?id=QkLpGxUboF,"Siwon Kim, Sangdoo Yun, Hwaran Lee, Martin Gubri, Sungroh Yoon, Seong Joon Oh"
Cheaply Estimating Inference Efficiency Metrics for Autoregressive Transformer Models,https://openreview.net/forum?id=RJpAz15D0S,"Deepak Narayanan, Keshav Santhanam, Peter Henderson, Rishi Bommasani, Tony Lee, Percy Liang"
ANPL: Towards Natural Programming with Interactive Decomposition,https://openreview.net/forum?id=RTRS3ZTsSj,"Di Huang, Ziyuan Nan, Xing Hu, Pengwei Jin, Shaohui Peng, Yuanbo Wen, Rui Zhang, Zidong Du, Qi Guo, Yewen Pu, Yunji Chen"
Learning Environment-Aware Affordance for 3D Articulated Object Manipulation under Occlusions,https://openreview.net/forum?id=Re2NHYoZ5l,"Ruihai Wu, Kai Cheng, Yan Zhao, Chuanruo Ning, Guanqi Zhan, Hao Dong"
SwiftSage: A Generative Agent with Fast and Slow Thinking for Complex Interactive Tasks,https://openreview.net/forum?id=Rzk3GP1HN7,"Bill Yuchen Lin, Yicheng Fu, Karina Yang, Faeze Brahman, Shiyu Huang, Chandra Bhagavatula, Prithviraj (Raj) Ammanabrolu, Yejin Choi, Xiang Ren"
Towards Self-Interpretable Graph-Level Anomaly Detection,https://openreview.net/forum?id=SAzaC8f3cM,"Yixin Liu, Kaize Ding, Qinghua Lu, Fuyi Li, Leo Yu Zhang, Shirui Pan"
Concept Algebra for (Score-Based) Text-Controlled Generative Models,https://openreview.net/forum?id=SGlrCuwdsB,"Zihao Wang, Lin Gui, Jeffrey Negrea, Victor Veitch"
Leveraging Locality and Robustness to Achieve Massively Scalable Gaussian Process Regression,https://openreview.net/forum?id=SQP1H9Jy8W,"Robert Allison, Anthony Stephenson, Samuel F, Edward O Pyzer-Knapp"
CommonScenes: Generating Commonsense 3D Indoor Scenes with Scene Graphs,https://openreview.net/forum?id=1SF2tiopYJ,"Guangyao Zhai, Evin Pınar Örnek, Shun-Cheng Wu, Yan Di, Federico Tombari, Nassir Navab, Benjamin Busam"
Plug-and-Play Stability for Intracortical Brain-Computer Interfaces: A One-Year Demonstration of Seamless Brain-to-Text Communication,https://openreview.net/forum?id=STqaMqhtDi,"Chaofei Fan, Nick Hahn, Foram Kamdar, Donald Avansino, Guy Wilson, Leigh Hochberg, Krishna V Shenoy, Jaimie Henderson, Francis Willett"
Errors-in-variables Fr\'echet Regression with Low-rank Covariate Approximation,https://openreview.net/forum?id=Sg3aCpWUQP,"Dogyoon Song, Kyunghee Han"
Training Chain-of-Thought via Latent-Variable Inference,https://openreview.net/forum?id=a147pIS2Co,"Matthew Douglas Hoffman, Du Phan, David Dohan, Sholto Douglas, Tuan Anh Le, Aaron Parisi, Pavel Sountsov, Charles Sutton, Sharad Vikram, Rif A. Saurous"
Drift doesn't Matter: Dynamic Decomposition with Diffusion Reconstruction for Unstable Multivariate Time Series Anomaly Detection,https://openreview.net/forum?id=aW5bSuduF1,"Chengsen Wang, Zirui Zhuang, Qi Qi, Jingyu Wang, Xingyu Wang, Haifeng Sun, Jianxin Liao"
Sample-Efficient and Safe Deep Reinforcement Learning via Reset Deep Ensemble Agents,https://openreview.net/forum?id=bTidcHIK2t,"Woojun Kim, Yongjae Shin, Jongeui Park, Youngchul Sung"
Lie Point Symmetry and Physics-Informed Networks,https://openreview.net/forum?id=ba4boN3W1n,"Tara Akhound-Sadegh, Laurence Perreault-Levasseur, Johannes Brandstetter, Max Welling, Siamak Ravanbakhsh"
Anonymous and Copy-Robust Delegations for Liquid Democracy,https://openreview.net/forum?id=bbL20Oupi4,"Markus Utke, Ulrike Schmidt-Kraepelin"
Enhancing Motion Deblurring in High-Speed Scenes with Spike Streams,https://openreview.net/forum?id=cAyLnMxiTl,"Shiyan Chen, Jiyuan Zhang, Yajing Zheng, Tiejun Huang, Zhaofei Yu"
Monarch Mixer: A Simple Sub-Quadratic GEMM-Based Architecture,https://openreview.net/forum?id=cB0BImqSS9,"Dan Fu, Simran Arora, Jessica Grogan, Isys Johnson, Evan Sabri Eyuboglu, Armin Thomas, Benjamin Spector, Michael Poli, Atri Rudra, Christopher Ré"
On the Role of Entanglement and Statistics in Learning,https://openreview.net/forum?id=cGeLeh995N,"Srinivasan Arunachalam, Vojtech Havlicek, Louis Schatzki"
Empowering Convolutional Neural Nets with MetaSin Activation,https://openreview.net/forum?id=cay8LnKSro,"Farnood Salehi, Tunc Aydin, André Gaillard, Guglielmo Camporese, Yuxuan Wang"
Efficient Neural Music Generation,https://openreview.net/forum?id=cxazQGSsQa,"Max W. Y. Lam, Qiao Tian, Tang Li, Zongyu Yin, Siyuan Feng, Ming Tu, Yuliang Ji, Rui Xia, Mingbo Ma, Xuchen Song, Jitong Chen, Wang Yuping, Yuxuan Wang"
On the Convergence of Black-Box Variational Inference,https://openreview.net/forum?id=dHQ2av9NzO,"Kyurae Kim, Jisu Oh, Kaiwen Wu, Yian Ma, Jacob Gardner"
Keypoint-Augmented Self-Supervised Learning for Medical Image Segmentation with Limited Annotation,https://openreview.net/forum?id=dK0Ew3kkVf,"Zhangsihao Yang, Mengwei Ren, Kaize Ding, Guido Gerig, Yalin Wang"
Functional Equivalence and Path Connectivity of Reducible Hyperbolic Tangent Networks,https://openreview.net/forum?id=ddKCg3OhGw,Matthew Farrugia-Roberts
Revisit Weakly-Supervised Audio-Visual Video Parsing from the Language Perspective,https://openreview.net/forum?id=doWqIXcRlq,"Yingying Fan, Yu Wu, Bo Du, Yutian Lin"
Aligning Gradient and Hessian for Neural Signed Distance Function,https://openreview.net/forum?id=e0tt2G8hqf,"Ruian Wang, Zixiong Wang, Yunxiao Zhang, Shuangmin Chen, Shiqing Xin, Changhe Tu, Wenping Wang"
DynGFN: Towards Bayesian Inference of Gene Regulatory Networks with GFlowNets,https://openreview.net/forum?id=e7MK5Vq44Q,"Lazar Atanackovic, Alexander Tong, Bo Wang, Leo J Lee, Yoshua Bengio, Jason Hartford"
Evaluating Post-hoc Explanations for Graph Neural Networks via Robustness Analysis,https://openreview.net/forum?id=eD534mPhAg,"Junfeng Fang, Wei Liu, Yuan Gao, Zemin Liu, An Zhang, Xiang Wang, Xiangnan He"
Spatially Resolved Gene Expression Prediction from Histology Images via Bi-modal Contrastive Learning,https://openreview.net/forum?id=eT1tMdAUoc,"Ronald Xie, Kuan Pang, Sai Chung, Catia Perciani, Sonya MacParland, Bo Wang, Gary Bader"
Direct Training of SNN using Local Zeroth Order Method,https://openreview.net/forum?id=eTF3VDH2b6,"Bhaskar Mukhoty, Velibor Bojkovic, William de Vazelhes, Xiaohan Zhao, Giulia De Masi, Huan Xiong, Bin Gu"
Double Randomized Underdamped Langevin with Dimension-Independent Convergence Guarantee,https://openreview.net/forum?id=eTMHsUp3Ii,"Yuanshi Liu, Cong Fang, Tong Zhang"
Getting ViT in Shape: Scaling Laws for Compute-Optimal Model Design,https://openreview.net/forum?id=en4LGxpd9E,"Ibrahim Alabdulmohsin, Xiaohua Zhai, Alexander Kolesnikov, Lucas Beyer"
Train Once and Explain Everywhere: Pre-training Interpretable Graph Neural Networks,https://openreview.net/forum?id=enfx8HM4Rp,"Jun Yin, Chaozhuo Li, Hao Yan, Jianxun Lian, Senzhang Wang"
Learning Domain-Aware Detection Head with Prompt Tuning,https://openreview.net/forum?id=fW5ZUSVTkv,"Haochen Li, Rui Zhang, Hantao Yao, Xinkai Song, Yifan Hao, Yongwei Zhao, Ling Li, Yunji Chen"
Semi-Implicit Denoising Diffusion Models (SIDDMs),https://openreview.net/forum?id=gaktiSjatl,"yanwu xu, Mingming Gong, Shaoan Xie, Wei Wei, Matthias Grundmann, Kayhan Batmanghelich, Tingbo Hou"
Emergent Communication for Rules Reasoning,https://openreview.net/forum?id=gx20B4ItIw,"Yuxuan Guo, Yifan Hao, Rui Zhang, Enshuai Zhou, Zidong Du, xishan zhang, Xinkai Song, Yuanbo Wen, Yongwei Zhao, Xuehai Zhou, Jiaming Guo, Qi Yi, Shaohui Peng, Di Huang, Ruizhi Chen, Qi Guo, Yunji Chen"
UniTSFace: Unified Threshold Integrated Sample-to-Sample Loss for Face Recognition,https://openreview.net/forum?id=hE7PG1lUZx,"qiufu li, Xi Jia, Jiancan Zhou, Linlin Shen, Jinming Duan"
Frequency-domain MLPs are More Effective Learners in Time Series Forecasting,https://openreview.net/forum?id=iif9mGCTfy,"Kun Yi, Qi Zhang, Wei Fan, Shoujin Wang, Pengyang Wang, Hui He, Ning An, Defu Lian, Longbing Cao, Zhendong Niu"
Semi-Supervised Contrastive Learning for Deep Regression with Ordinal Rankings from Spectral Seriation,https://openreview.net/forum?id=ij3svnPLzG,"Weihang Dai, Yao DU, Hanru Bai, Kwang-Ting Cheng, Xiaomeng Li"
AIMS: All-Inclusive Multi-Level Segmentation for Anything,https://openreview.net/forum?id=ikkdTD3hQJ,"Lu Qi, Jason Kuen, Weidong Guo, Jiuxiang Gu, Zhe Lin, Bo Du, Yu Xu, Ming-Hsuan Yang"
Open Visual Knowledge Extraction via Relation-Oriented Multimodality Model Prompting,https://openreview.net/forum?id=ixVAXsdtJO,"Hejie Cui, Xinyu Fang, Zihan Zhang, Ran Xu, Xuan Kan, Xin Liu, Yue Yu, Manling Li, Yangqiu Song, Carl Yang"
DynPoint: Dynamic Neural Point For View Synthesis,https://openreview.net/forum?id=j7U4pFkCYB,"Kaichen Zhou, Jia-Xing Zhong, Sangyun Shin, Kai Lu, Yiyuan Yang, Andrew Markham, Niki Trigoni"
On Masked Pre-training and the Marginal Likelihood,https://openreview.net/forum?id=j9wGUcS30B,"Pablo Moreno-Muñoz, Pol G. Recasens, Søren Hauberg"
Energy-based learning algorithms for analog computing: a comparative study,https://openreview.net/forum?id=jl5a3t78Uh,"Benjamin Scellier, Maxence Ernoult, Jack Kendall, Suhas Kumar"
Improving Language Plasticity via Pretraining with Active Forgetting,https://openreview.net/forum?id=jvEbQBxd8X,"Yihong Chen, Kelly Marchisio, Roberta Raileanu, David Adelani, Pontus Lars Erik Saito Stenetorp, Sebastian Riedel, Mikel Artetxe"
Metropolis Sampling for Constrained Diffusion Models,https://openreview.net/forum?id=jzseUq55eP,"Nic Fishman, Leo Klarner, Emile Mathieu, Michael Hutchinson, Valentin De Bortoli"
PDF: Point Diffusion Implicit Function for Large-scale Scene Neural Representation,https://openreview.net/forum?id=k8U8ZijXHh,"Yuhan Ding, Fukun Yin, Jiayuan Fan, Hui Li, Xin Chen, Wen Liu, Chongshan Lu, Gang Yu, Tao Chen"
End-to-End Meta-Bayesian Optimisation with Transformer Neural Processes,https://openreview.net/forum?id=kfWzpZvEUh,"Alexandre Maraval, Matthieu Zimmer, Antoine Grosnit, Haitham Bou Ammar"
Offline Minimax Soft-Q-learning Under Realizability and Partial Coverage,https://openreview.net/forum?id=kjkLJ7NJJZ,"Masatoshi Uehara, Nathan Kallus, Jason Lee, Wen Sun"
FOCAL: Contrastive Learning for Multimodal Time-Series Sensing Signals in Factorized Orthogonal Latent Space,https://openreview.net/forum?id=l4CZCKXoSn,"Shengzhong Liu, Tomoyoshi Kimura, Dongxin Liu, Ruijie Wang, Jinyang Li, Suhas Diggavi, Mani Srivastava, Tarek Abdelzaher"
Fine-Grained Visual Prompting,https://openreview.net/forum?id=l6R4Go3noz,"Lingfeng Yang, Yueze Wang, Xiang Li, Xinlong Wang, Jian Yang"
An information-theoretic quantification of the content of communication between brain regions,https://openreview.net/forum?id=lD8xaUWw24,"Marco Celotto, Jan Bím, Alejandro Tlaie, Vito De Feo, Alessandro Toso, Stefan Lemke, Daniel Chicharro, Hamed Nili, Malte Bieler, Ileana Hanganu-Opatz, Tobias Donner, Andrea Brovelli, Stefano Panzeri"
Functional-Group-Based Diffusion for Pocket-Specific Molecule Generation and Elaboration,https://openreview.net/forum?id=lRG11M91dx,"Haitao Lin, Yufei Huang, Odin Zhang, Yunfan Liu, Lirong Wu, Siyuan Li, Zhiyuan Chen, Stan Z. Li"
Slimmed Asymmetrical Contrastive Learning and Cross Distillation for Lightweight Model Training,https://openreview.net/forum?id=mOVEJletyD,"Jian Meng, Li Yang, Kyungmin Lee, Jinwoo Shin, Deliang Fan, Jae-sun Seo"
Neural Lighting Simulation for Urban Scenes,https://openreview.net/forum?id=mcx8IGneYw,"Ava Pun, Gary Sun, Jingkang Wang, Yun Chen, Ze Yang, Sivabalan Manivasagam, Wei-Chiu Ma, Raquel Urtasun"
Clifford Group Equivariant Neural Networks,https://openreview.net/forum?id=n84bzMrGUD,"David Ruhe, Johannes Brandstetter, Patrick Forré"
Label-Retrieval-Augmented Diffusion Models for Learning from Noisy Labels,https://openreview.net/forum?id=o778eWSr1S,"Jian Chen, Ruiyi Zhang, Tong Yu, Rohan Sharma, Zhiqiang Xu, Tong Sun, Changyou Chen"
What Truly Matters in Trajectory Prediction for Autonomous Driving?,https://openreview.net/forum?id=nG35q8pNL9,"Tran Phong, Haoran Wu, Cunjun Yu, Panpan Cai, Sifa Zheng, David Hsu"
Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,https://openreview.net/forum?id=nRfClnMhVX,"Zhengxuan Wu, Atticus Geiger, Thomas Icard, Christopher Potts, Noah Goodman"
Structured Prediction with Stronger Consistency Guarantees,https://openreview.net/forum?id=YZ7ip645Ra,"Anqi Mao, Mehryar Mohri, Yutao Zhong"
$H$-Consistency Bounds: Characterization and Extensions,https://openreview.net/forum?id=nI7EmXq2PL,"Anqi Mao, Mehryar Mohri, Yutao Zhong"
Regression with Cost-based Rejection,https://openreview.net/forum?id=o7HckkxOZH,"Xin Cheng, Yuzhou Cao, Haobo Wang, Hongxin Wei, Bo An, Lei Feng"
Unbiased constrained sampling with Self-Concordant Barrier Hamiltonian Monte Carlo,https://openreview.net/forum?id=oMm1dfo3tK,"Maxence Noble, Valentin De Bortoli, Alain Durmus"
TFLEX: Temporal Feature-Logic Embedding Framework for Complex Reasoning over Temporal Knowledge Graph,https://openreview.net/forum?id=oaGdsgB18L,"Xueyuan Lin, Haihong E, Chengjin Xu, Gengxian Zhou, Haoran Luo, Tianyi Hu, Fenglong Su, Ningyuan Li, Mingzhi Sun"
On the Properties of Kullback-Leibler Divergence Between Multivariate Gaussian Distributions,https://openreview.net/forum?id=ouLe91yibj,"Yufeng Zhang, Jialu Pan, Li Ken Li, Wanwei Liu, Zhenbang Chen, Xinwang Liu, J Wang"
PRODIGY: Enabling In-context Learning Over Graphs,https://openreview.net/forum?id=pLwYhNNnoR,"Qian Huang, Hongyu Ren, Peng Chen, Gregor Kržmanc, Daniel Zeng, Percy Liang, Jure Leskovec"
Detecting Any Human-Object Interaction Relationship: Universal HOI Detector with Spatial Prompt Learning on Foundation Models,https://openreview.net/forum?id=pQvAL40Cdj,"Yichao Cao, Qingfei Tang, Xiu Su, Song Chen, Shan You, Xiaobo Lu, Chang Xu"
SHAP-IQ: Unified Approximation of any-order Shapley Interactions,https://openreview.net/forum?id=IEMLNF4gK4,"Fabian Fumagalli, Maximilian Muschalik, Patrick Kolpaczki, Eyke Hüllermeier, Barbara Hammer"
Foundation Model is Efficient Multimodal Multitask Model Selector,https://openreview.net/forum?id=2ep5PXEZiw,"fanqing meng, Wenqi Shao, zhanglin peng, Chonghe Jiang, Kaipeng Zhang, Yu Qiao, Ping Luo"
StateMask: Explaining Deep Reinforcement Learning through State Mask,https://openreview.net/forum?id=pzc6LnUxYN,"Zelei Cheng, Xian Wu, Jiahao Yu, Wenhai Sun, Wenbo Guo, Xinyu Xing"
Safety Verification of Decision-Tree Policies in Continuous Time,https://openreview.net/forum?id=tEKBU5XOTw,"Christian Schilling, Anna Lukina, Emir Demirović, Kim Larsen"
Brain Dissection: fMRI-trained Networks Reveal Spatial Selectivity in the Processing of Natural Images,https://openreview.net/forum?id=q3fA5tTod3,"Gabriel Sarch, Michael Tarr, Katerina Fragkiadaki, Leila Wehbe"
TriRE: A Multi-Mechanism Learning Paradigm for Continual Knowledge Retention and Promotion,https://openreview.net/forum?id=qL3zPoWJda,"Preetha Vijayan, Prashant Bhat, Bahram Zonooz, Elahe Arani"
Provably Efficient Offline Goal-Conditioned Reinforcement Learning with General Function Approximation and Single-Policy Concentrability,https://openreview.net/forum?id=qS9aHF8bXz,"Hanlin Zhu, Amy Zhang"
CoPriv: Network/Protocol Co-Optimization for Communication-Efficient Private Inference,https://openreview.net/forum?id=qVeDwgYsho,"Wenxuan Zeng, Meng Li, Haichuan Yang, Wen-jie Lu, Runsheng Wang, Ru Huang"
Temporal Conditioning Spiking Latent Variable Models of the Neural Response to Natural Visual Scenes,https://openreview.net/forum?id=V4YeOvsQfu,"Gehua Ma, Runhao Jiang, Rui Yan, Huajin Tang"
Activity Grammars for Temporal Action Segmentation,https://openreview.net/forum?id=oOXZ5JEjPb,"Dayoung Gong, Joonseok Lee, Deunsol Jung, Suha Kwak, Minsu Cho"
Grounding Neural Inference with Satisfiability Modulo Theories,https://openreview.net/forum?id=r8snfquzs3,"Zifan Wang, Saranya Vijayakumar, Kaiji Lu, Vijay Ganesh, Somesh Jha, Matt Fredrikson"
Reconstructing the Mind's Eye: fMRI-to-Image with Contrastive Learning and Diffusion Priors,https://openreview.net/forum?id=rwrblCYb2A,"Paul Scotti, Atmadeep Banerjee, Jimmie Goode, Stepan Shabalin, Alex Nguyen, ethan cohen, Aidan Dempster, Nathalie Verlinde, Elad Yundler, David Weisberg, Kenneth Norman, Tanishq Abraham"
Evolutionary Neural Architecture Search for Transformer in Knowledge Tracing,https://openreview.net/forum?id=G14N38AjpU,"Shangshang Yang, Xiaoshan Yu, Ye Tian, Xueming Yan, Haiping Ma, Xingyi Zhang"
Q-DM: An Efficient Low-bit Quantized Diffusion Model,https://openreview.net/forum?id=sFGkL5BsPi,"Yanjing Li, Sheng Xu, Xianbin Cao, Xiao Sun, Baochang Zhang"
Cross-links Matter for Link Prediction: Rethinking the Debiased GNN from a Data Perspective,https://openreview.net/forum?id=sJDkwMVqb9,"Zihan Luo, Hong Huang, Jianxun Lian, Xiran Song, Xing Xie, Hai Jin"
SNEkhorn: Dimension Reduction with Symmetric Entropic Affinities,https://openreview.net/forum?id=y9U0IJ2uFr,"Hugues Van Assel, Titouan Vayer, Rémi Flamary, Nicolas Courty"
Beyond Average Return in Markov Decision Processes,https://openreview.net/forum?id=mgNu8nDFwa,"Alexandre Marthe, Aurélien Garivier, Claire Vernade"
ELDEN: Exploration via Local Dependencies,https://openreview.net/forum?id=sL4pJBXkxu,"Zizhao Wang, Jiaheng Hu, Peter Stone, Roberto Martín-Martín"
Imagine That! Abstract-to-Intricate Text-to-Image Synthesis with Scene Graph Hallucination Diffusion,https://openreview.net/forum?id=hSTaTBIUCj,"Shengqiong Wu, Hao Fei, Hanwang Zhang, Tat-Seng Chua"
Parallel-mentoring for Offline Model-based Optimization,https://openreview.net/forum?id=tJwyg9Zg9G,"Can Chen, Christopher Beckham, Zixuan Liu, Xue (Steve) Liu, Chris Pal"
Scale-teaching: Robust Multi-scale Training for Time Series Classification with Noisy Labels,https://openreview.net/forum?id=9D0fELXbrg,"Zhen Liu, ma peitian, Dongliang Chen, Wenbin Pei, Qianli Ma"
No Train No Gain: Revisiting Efficient Training Algorithms For Transformer-based Language Models,https://openreview.net/forum?id=thbXgJ8gNK,"Jean Kaddour, Oscar Key, Piotr Nawrot, Pasquale Minervini, Matt Kusner"
Self-supervised video pretraining yields robust and more human-aligned visual representations,https://openreview.net/forum?id=vF8ukt5l1R,"Nikhil Parthasarathy, S. M. Ali Eslami, Joao Carreira, Olivier Henaff"
Generalized Weighted Path Consistency for Mastering Atari Games,https://openreview.net/forum?id=vHRLS8HhK1,"Dengwei Zhao, Shikui Tu, Lei Xu"
Accelerated Quasi-Newton Proximal Extragradient: Faster Rate for Smooth Convex Optimization,https://openreview.net/forum?id=vIGNYQ4Alv,"Ruichen Jiang, Aryan Mokhtari"
Transformer as a hippocampal memory consolidation model based on NMDAR-inspired nonlinearity,https://openreview.net/forum?id=vKpVJxplmB,"Dong Kyum Kim, Jea Kwon, Meeyoung Cha, C. Lee"
Exploiting Correlated Auxiliary Feedback in Parameterized Bandits,https://openreview.net/forum?id=vM5VnNQ4n7,"Arun Verma, Zhongxiang Dai, YAO SHU, Bryan Kian Hsiang Low"
Suggesting Variable Order for Cylindrical Algebraic Decomposition via Reinforcement Learning,https://openreview.net/forum?id=vNsdFwjPtL,"Fuqi Jia, Yuhang Dong, Minghao Liu, Pei Huang, Feifei Ma, Jian Zhang"
Similarity-based cooperative equilibrium,https://openreview.net/forum?id=ia4AL3QnOv,"Caspar Oesterheld, Johannes Treutlein, Roger Grosse, Vincent Conitzer, Jakob Foerster"
Data Pruning via Moving-one-Sample-out,https://openreview.net/forum?id=vO6ZdPWaHc,"Haoru Tan, Sitong Wu, Fei Du, Yukang Chen, Zhibin Wang, Fan Wang, Xiaojuan Qi"
Extremal Domain Translation with Neural Optimal Transport,https://openreview.net/forum?id=vZRiMjo826,"Milena Gazdieva, Alexander Korotin, Daniil Selikhanovych, Evgeny Burnaev"
Structured Voronoi Sampling,https://openreview.net/forum?id=vf77fTbgG3,"Afra Amini, Li Du, Ryan Cotterell"
Higher-Order Uncoupled Dynamics Do Not Lead to Nash Equilibrium - Except When They Do,https://openreview.net/forum?id=vnTUuecp2v,"Sarah Toonsi, Jeff Shamma"
"Train Once, Get a Family: State-Adaptive Balances for Offline-to-Online Reinforcement Learning",https://openreview.net/forum?id=vtoY8qJjTR,"Shenzhi Wang, Qisen Yang, Jiawei Gao, Matthieu Lin, HAO CHEN, Liwei Wu, Ning Jia, Shiji Song, Gao Huang"
InstructBLIP: Towards General-purpose Vision-Language Models with Instruction Tuning,https://openreview.net/forum?id=vvoWPYqZJA,"Wenliang Dai, Junnan Li, DONGXU LI, Anthony Meng Huat Tiong, Junqi Zhao, Weisheng Wang, Boyang Li, Pascale N Fung, Steven Hoi"
HiBug: On Human-Interpretable Model Debug,https://openreview.net/forum?id=4sDHLxKb1L,"Muxi Chen, YU LI, Qiang Xu"
On the Importance of Feature Separability in Predicting Out-Of-Distribution Error,https://openreview.net/forum?id=A86JTXllHa,"RENCHUNZI XIE, Hongxin Wei, Lei Feng, Yuzhou Cao, Bo An"
In Defense of Softmax Parametrization for Calibrated and Consistent Learning to Defer,https://openreview.net/forum?id=fPAAgjISu0,"Yuzhou Cao, Hussein Mozannar, Lei Feng, Hongxin Wei, Bo An"
Ambient Diffusion: Learning Clean Distributions from Corrupted Data,https://openreview.net/forum?id=wBJBLy9kBY,"Giannis Daras, Kulin Shah, Yuval Dagan, Aravind Gollakota, Alex Dimakis, Adam Klivans"
Improving Self-supervised Molecular Representation Learning using Persistent Homology,https://openreview.net/forum?id=wEiUGpcr0M,"Yuankai Luo, Lei Shi, Veronika Thost"
Sharp Calibrated Gaussian Processes,https://openreview.net/forum?id=wFH5hZAwYz,"Alexandre Capone, Sandra Hirche, Geoff Pleiss"
Calibrating Neural Simulation-Based Inference with Differentiable Coverage Probability,https://openreview.net/forum?id=wLiMhVJ7fx,"Maciej Falkiewicz, Naoya Takeishi, Imahn Shekhzadeh, Antoine Wehenkel, Arnaud Delaunoy, Gilles Louppe, Alexandros Kalousis"
A Closer Look at the Robustness of Contrastive Language-Image Pre-Training (CLIP),https://openreview.net/forum?id=wMNpMe0vp3,"Weijie Tu, Weijian Deng, Tom Gedeon"
Progressive Ensemble Distillation: Building Ensembles for Efficient Inference,https://openreview.net/forum?id=wNxyDofh74,"Don Dennis, Abhishek Shetty, Anish Prasad Sevekari, Kazuhito Koishida, Virginia Smith"
Unifying GANs and Score-Based Diffusion as Generative Particle Models,https://openreview.net/forum?id=HMhEFKDQ6J,"Jean-Yves Franceschi, Mike Gartrell, Ludovic Dos Santos, Thibaut Issenhuth, Emmanuel de Bézenac, Mickael Chen, Alain Rakotomamonjy"
Transitivity Recovering Decompositions: Interpretable and Robust Fine-Grained Relationships,https://openreview.net/forum?id=wUNPmdE273,"ABHRA CHAUDHURI, Massimiliano Mancini, Zeynep Akata, Anjan Dutta"
What can a Single Attention Layer Learn? A Study Through the Random Features Lens,https://openreview.net/forum?id=wX8GuzDSJR,"Hengyu Fu, Tianyu Guo, Yu Bai, Song Mei"
Language-driven Scene Synthesis using Multi-conditional Diffusion Model,https://openreview.net/forum?id=wYKU1C77sa,"An Dinh Vuong, Minh Nhat VU, Toan Nguyen, Baoru Huang, Dzung Nguyen, Thieu Vo, Anh Nguyen"
Collaboratively Learning Linear Models with Structured Missing Data,https://openreview.net/forum?id=waDF0oACu2,"Chen Cheng, Gary Cheng, John Duchi"
Zero-shot Visual Relation Detection via Composite Visual Cues from Large Language Models,https://openreview.net/forum?id=wiv21EJ0Vd,"Lin Li, Jun Xiao, Guikun Chen, Jian Shao, Yueting Zhuang, Long Chen"
Online Inventory Problems: Beyond the i.i.d. Setting with Online Convex Optimization,https://openreview.net/forum?id=dDk6URGRXP,"Massil HIHAT, Stéphane Gaïffas, Guillaume Garrigos, Simon Bussy"
FairLISA: Fair User Modeling with Limited Sensitive Attributes Information,https://openreview.net/forum?id=uFpjPJMkv6,"zheng zhang, Qi Liu, Hao Jiang, Fei Wang, Yan Zhuang, Le Wu, Weibo Gao, Enhong Chen"
